"date","state","avg_victim_age","avg_suspect_age"
2017-10-12,"Arizona",53,18
2017-10-12,"New York",19,17.5
2017-10-12,"North Carolina",24,26.3333333333333
2017-10-12,"California",45.25,26
2017-10-12,"Arkansas",39,24
2017-10-12,"Arizona",53,18
2017-10-12,"Oklahoma",27,29
2017-10-12,"Alabama",21,17
2017-10-12,"Florida",54,54
2017-10-12,"Ohio",44,21
2017-10-12,"Ohio",21,28
2017-10-12,"Missouri",35,23
2017-10-12,"Florida",56,30
2017-10-12,"Missouri",54,25.5
2017-10-12,"Florida",25,28
2017-10-12,"South Carolina",28,23
2017-10-12,"North Carolina",27,26
2017-10-12,"Indiana",19,29
2017-10-12,"New York",37,23
2017-10-12,"Indiana",36,38
2017-10-12,"New York",25,26
2017-10-12,"Utah",19,18
2017-10-12,"Florida",31,20.5
2017-10-13,"Illinois",12,33
2017-10-13,"Alabama",31,24
2017-10-13,"New York",55,24
2017-10-13,"Pennsylvania",13,14
2017-10-13,"Mississippi",23,20
2017-10-13,"Kentucky",58.5,57
2017-10-13,"New York",31,24
2017-10-13,"Pennsylvania",60,29
2017-10-13,"Louisiana",29,30
2017-10-13,"Illinois",55,56
2017-10-13,"Kentucky",25,31
2017-10-13,"Florida",52,29
2017-10-13,"Kentucky",35,35
2017-10-13,"Ohio",19,20.5
2017-10-13,"Michigan",3,26
2017-10-13,"Washington",24,23
2017-10-13,"Indiana",52,26
2017-10-13,"Georgia",21,25.3333333333333
2017-10-14,"Georgia",27,31
2017-10-14,"Illinois",25,40
2017-10-14,"North Carolina",40,44
2017-10-14,"Connecticut",31,32
2017-10-14,"Georgia",21,16.5
2017-10-14,"Georgia",22,21
2017-10-14,"New Jersey",59,22
2017-10-14,"Maryland",19,66
2017-10-14,"Delaware",18,17
2017-10-14,"Massachusetts",20,28
2017-10-14,"Missouri",60,38
2017-10-14,"Arkansas",58,15.5
2017-10-14,"California",35,43
2017-10-14,"Texas",17,17
2017-10-14,"California",36,31
2017-10-14,"Ohio",29,28
2017-10-14,"North Carolina",21,18
2017-10-14,"Washington",13,13
2017-10-14,"New York",35,21
2017-10-14,"Arkansas",4,18
2017-10-14,"Alabama",28,31.5
2017-10-14,"Oklahoma",23,22
2017-10-14,"Illinois",2,17
2017-10-14,"Illinois",15,16
2017-10-15,"Alabama",39,34
2017-10-15,"Mississippi",19,27
2017-10-15,"Texas",33,35
2017-10-15,"North Carolina",20,22
2017-10-15,"Georgia",30,30
2017-10-15,"Washington",28,27
2017-10-15,"Pennsylvania",26,27
2017-10-15,"Oregon",52,53
2017-10-15,"Pennsylvania",29,40
2017-10-15,"Texas",34,18.5
2017-10-15,"Washington",56,56
2017-10-15,"North Carolina",28,27
2017-10-15,"Ohio",26,30
2017-10-15,"New Jersey",60,23.5
2017-10-15,"Virginia",41,24
2017-10-15,"Florida",43,30
2017-10-16,"Alabama",6,24
2017-10-16,"Missouri",27,23.3333333333333
2017-10-16,"Texas",37.5,23
2017-10-16,"Indiana",39,41
2017-10-16,"North Carolina",26,25
2017-10-16,"Georgia",28,27
2017-10-16,"New Jersey",27,27
2017-10-16,"Louisiana",4,32
2017-10-16,"Michigan",49,49
2017-10-16,"Florida",27,17.5
2017-10-16,"Montana",80,44
2017-10-16,"Illinois",70,26
2017-10-16,"Indiana",28,16
2017-10-16,"Alabama",39,56
2017-10-17,"Delaware",15,25.5
2017-10-17,"Georgia",27,29
2017-10-17,"Indiana",64,17.5
2017-10-17,"New York",27,23
2017-10-17,"Missouri",36,37
2017-10-17,"Washington",46.5,23
2017-10-17,"Oklahoma",33,28
2017-10-17,"Massachusetts",22,26.5
2017-10-17,"Delaware",26,20
2017-10-17,"Pennsylvania",44,29
2017-10-17,"Florida",35,59
2017-10-17,"Illinois",19,23
2017-10-17,"Texas",9,17
2017-10-17,"South Carolina",23,17
2017-10-18,"Ohio",22,19
2017-10-18,"New Mexico",20,21
2017-10-18,"Virginia",22,33
2017-10-18,"Washington",60,30
2017-10-18,"North Carolina",19,19
2017-10-18,"Missouri",17,16
2017-10-18,"Utah",20,12
2017-10-18,"Minnesota",17,14
2017-10-18,"Ohio",26,18
2017-10-18,"Ohio",53,47
2017-10-18,"Missouri",77,55.5
2017-10-18,"Minnesota",18,43
2017-10-18,"Florida",25,46
2017-10-18,"Louisiana",33,17.5
2017-10-18,"Georgia",30,22
2017-10-18,"Alabama",15,26
2017-10-19,"Florida",13.5,22
2017-10-19,"Virginia",18,23
2017-10-19,"Ohio",16,15
2017-10-19,"Louisiana",65.5,46
2017-10-19,"Florida",20,24
2017-10-19,"Kansas",27,21
2017-10-19,"Montana",39,39
2017-10-19,"Michigan",22,18
2017-10-19,"New Jersey",23,19.25
2017-10-19,"Virginia",20,19.5
2017-10-19,"Kentucky",27,34
2017-10-19,"Indiana",21,24
2017-10-19,"Mississippi",56,45
2017-10-20,"Washington",50,52
2017-10-20,"New York",44,71
2017-10-20,"Wisconsin",21,34
2017-10-20,"Ohio",29.5,28
2017-10-20,"Virginia",42,59
2017-10-20,"Florida",66.5,22
2017-10-20,"Florida",64,37
2017-10-20,"Wisconsin",42,57
2017-10-20,"Mississippi",21,30
2017-10-20,"Indiana",33,33
2017-10-20,"Tennessee",26,19
2017-10-20,"Texas",15,17
2017-10-20,"Virginia",54,55
2017-10-20,"Indiana",43,37
2017-10-20,"District of Columbia",16,17
2017-10-21,"Mississippi",10,29
2017-10-21,"Michigan",46,46
2017-10-21,"Maryland",33,35
2017-10-21,"Illinois",30,19
2017-10-21,"Florida",50,27
2017-10-21,"Mississippi",20,17
2017-10-21,"Nebraska",35,27
2017-10-21,"Georgia",43,15.5
2017-10-21,"North Carolina",68,68
2017-10-21,"Arizona",18,17
2017-10-21,"Oklahoma",16,19
2017-10-21,"Illinois",28.5,26
2017-10-21,"South Carolina",40.5,46
2017-10-21,"Georgia",25,24
2017-10-21,"Kansas",32,40
2017-10-21,"Washington",36,21
2017-10-21,"Pennsylvania",26,52
2017-10-21,"Indiana",65,30
2017-10-21,"Maryland",21.5,24
2017-10-21,"California",48,31.6666666666667
2017-10-21,"Ohio",45,29
2017-10-21,"Minnesota",38,49
2017-10-21,"Pennsylvania",3,6
2017-10-21,"Ohio",31,37
2017-10-21,"Arkansas",44,73
2017-10-21,"Texas",19,21
2017-10-22,"Oklahoma",13,13
2017-10-22,"Virginia",16,19
2017-10-22,"North Carolina",15,14
2017-10-22,"Oregon",25,21
2017-10-22,"Alabama",25.5,29.5
2017-10-22,"Texas",64,60
2017-10-22,"Louisiana",18,19
2017-10-22,"Georgia",25,29
2017-10-22,"Maryland",19,27
2017-10-22,"Florida",87,23
2017-10-22,"Minnesota",19,19
2017-10-22,"Michigan",22,20
2017-10-22,"Pennsylvania",47,49
2017-10-22,"Illinois",24,40
2017-10-22,"Pennsylvania",17,24
2017-10-22,"Louisiana",4,21.25
2017-10-22,"Florida",33,24
2017-10-22,"Texas",27,42
2017-10-22,"Illinois",50,26
2017-10-22,"Illinois",35,26
2017-10-22,"West Virginia",31,30
2017-10-23,"Missouri",19,21
2017-10-23,"Pennsylvania",82,86
2017-10-23,"Tennessee",29,22
2017-10-23,"California",20,27
2017-10-23,"Florida",87,23
2017-10-23,"Arizona",45,37
2017-10-23,"Virginia",19,22.5
2017-10-23,"Arizona",59,18
2017-10-23,"Minnesota",38,17
2017-10-23,"Virginia",37,35
2017-10-23,"Louisiana",25,17.5
2017-10-23,"Georgia",54,25
2017-10-23,"Georgia",26,17
2017-10-23,"Massachusetts",19,22
2017-10-23,"Maryland",55,22
2017-10-23,"Florida",28,26.5
2017-10-23,"South Carolina",49,35
2017-10-23,"Mississippi",70,14
2017-10-23,"Florida",44,16
2017-10-23,"New York",42.5,48.3333333333333
2017-10-23,"Louisiana",27,27
2017-10-23,"South Carolina",29,23.5
2017-10-23,"Texas",60,33
2017-10-23,"Missouri",47,60
2017-10-23,"Alabama",31,25
2017-10-24,"Louisiana",15.5,19.5
2017-10-24,"Georgia",19,20.5
2017-10-24,"Pennsylvania",24,19
2017-10-24,"South Carolina",24,31
2017-10-24,"Illinois",22,23
2017-10-24,"Pennsylvania",16,16
2017-10-24,"Georgia",67,36.3333333333333
2017-10-24,"Ohio",26,21
2017-10-24,"North Carolina",20,19
2017-10-24,"Wisconsin",32,51
2017-10-24,"Arkansas",24,48
2017-10-24,"Georgia",39,31
2017-10-24,"Washington",17,16.6666666666667
2017-10-24,"Wisconsin",20,26
2017-10-25,"Texas",35,32
2017-10-25,"Utah",33,19
2017-10-25,"Indiana",31,38
2017-10-25,"Alaska",64,26
2017-10-25,"Massachusetts",68,78
2017-10-25,"New Jersey",27,19
2017-10-25,"Maryland",51,25
2017-10-25,"Florida",21,28
2017-10-25,"Florida",30,51
2017-10-25,"Tennessee",33,24
2017-10-25,"New York",46,18
2017-10-25,"Ohio",32,33
2017-10-25,"Indiana",36,27
2017-10-25,"South Carolina",21,25
2017-10-25,"Kansas",62.5,66
2017-10-25,"California",45,50
2017-10-25,"Georgia",35,24.3333333333333
2017-10-25,"Maryland",21,23
2017-10-25,"Texas",55,24
2017-10-25,"Indiana",20,18
2017-10-25,"Wisconsin",30,21
2017-10-26,"Washington",45,19.6666666666667
2017-10-26,"Florida",46,46
2017-10-26,"Kentucky",51,30
2017-10-26,"Mississippi",34,39
2017-10-26,"Kentucky",18,19
2017-10-26,"Pennsylvania",19,20.3333333333333
2017-10-26,"Florida",17,20
2017-10-26,"Arkansas",12,13
2017-10-26,"Oklahoma",37,18
2017-10-26,"Vermont",18,20
2017-10-26,"Utah",37,31
2017-10-26,"Florida",15,17
2017-10-26,"Illinois",17,15
2017-10-26,"Florida",30,63
2017-10-26,"Pennsylvania",30,29
2017-10-26,"District of Columbia",28,30
2017-10-26,"Louisiana",19,27
2017-10-26,"Florida",17,18
2017-10-26,"California",58,63
2017-10-26,"Ohio",45,22.5
2017-10-26,"Maryland",31,25
2017-10-26,"New Jersey",26,27.5
2017-10-26,"South Carolina",46,51
2017-10-26,"Mississippi",25,16
2017-10-26,"California",25,24
2017-10-26,"Georgia",15,14.5
2017-10-26,"South Carolina",26,19
2017-10-27,"District of Columbia",22,28
2017-10-27,"Alabama",16,18
2017-10-27,"Vermont",39,46
2017-10-27,"New Jersey",26,37
2017-10-27,"Pennsylvania",60,36
2017-10-27,"Mississippi",19,23
2017-10-27,"Nevada",31,26
2017-10-27,"Pennsylvania",31,41
2017-10-27,"Florida",34,25
2017-10-27,"Georgia",26,38
2017-10-27,"Maryland",35,38.75
2017-10-27,"Virginia",28,26
2017-10-27,"Alabama",37,32
2017-10-27,"Rhode Island",23,22
2017-10-27,"Ohio",30,59
2017-10-27,"Virginia",18,22
2017-10-27,"Oregon",24,35
2017-10-27,"Ohio",24,25
2017-10-27,"Indiana",34,38.5
2017-10-27,"Michigan",54,30.3333333333333
2017-10-27,"Texas",41,67
2017-10-27,"Indiana",39,24
2017-10-28,"Pennsylvania",26.5,27
2017-10-28,"Illinois",65,23
2017-10-28,"Georgia",20,19
2017-10-28,"Florida",30,30
2017-10-28,"Georgia",56,29
2017-10-28,"Pennsylvania",15,17
2017-10-28,"California",35,20
2017-10-28,"Illinois",65,72
2017-10-28,"Illinois",21,37
2017-10-28,"California",5.5,20.5
2017-10-28,"Pennsylvania",30,53
2017-10-28,"Florida",48,29
2017-10-28,"Maryland",44,32
2017-10-28,"Kentucky",17,27
2017-10-28,"Ohio",26,19.3333333333333
2017-10-28,"New Jersey",58,28
2017-10-28,"California",19,14
2017-10-28,"Florida",51,18
2017-10-28,"Indiana",38,59
2017-10-28,"Maryland",14,16.6666666666667
2017-10-28,"New York",36,26
2017-10-28,"Florida",19,17.5
2017-10-28,"Illinois",35,39
2017-10-28,"Maine",34,38
2017-10-28,"New York",29,39
2017-10-28,"Texas",15,18
2017-10-28,"Iowa",20,15.5
2017-10-28,"Alabama",34,23
2017-10-28,"Texas",24,22.6666666666667
2017-10-29,"Georgia",20,21
2017-10-29,"Texas",35,54
2017-10-29,"Hawaii",24,28
2017-10-29,"Illinois",18,16
2017-10-29,"New York",20,19
2017-10-29,"New Jersey",32,34
2017-10-29,"Missouri",41,28
2017-10-29,"Tennessee",18,55
2017-10-29,"North Carolina",20,19
2017-10-29,"North Dakota",26,21
2017-10-29,"Kansas",40,40
2017-10-29,"Tennessee",35,34
2017-10-29,"Maryland",38,31
2017-10-29,"Illinois",16,16
2017-10-29,"Virginia",46,48
2017-10-29,"Massachusetts",30,28
2017-10-29,"Arkansas",87,19
2017-10-29,"Indiana",22,21
2017-10-29,"Illinois",16,16
2017-10-29,"North Carolina",25,29
2017-10-29,"Alabama",54,37
2017-10-29,"Texas",15,18
2017-10-29,"North Carolina",28,19
2017-10-29,"Arizona",23,34
2017-10-29,"Oregon",25,21
2017-10-29,"Arkansas",22,42
2017-10-29,"California",48,19
2017-10-30,"Pennsylvania",36,27
2017-10-30,"Georgia",21,16.6666666666667
2017-10-30,"Utah",23,23.5
2017-10-30,"Indiana",28.5,20.5
2017-10-30,"Washington",49,47
2017-10-30,"Illinois",28,39
2017-10-30,"Missouri",72,36.6666666666667
2017-10-30,"Colorado",30,34
2017-10-30,"Florida",15,14
2017-10-31,"Illinois",17,17
2017-10-31,"Florida",26,31
2017-10-31,"Florida",13,15
2017-10-31,"Oklahoma",21,20
2017-10-31,"Georgia",19,16
2017-10-31,"Washington",19,20
2017-10-31,"Georgia",38,21
2017-10-31,"South Carolina",17,33
2017-10-31,"Mississippi",51,41
2017-10-31,"Louisiana",23,23
2017-10-31,"Mississippi",21,45
2017-10-31,"Florida",29,32
2017-10-31,"North Dakota",57,45
2017-10-31,"Texas",47,47
2017-10-31,"District of Columbia",26,30
2017-10-31,"Illinois",38.5,20
2017-10-31,"South Carolina",29,44
2017-10-31,"New Jersey",32,42
2017-10-31,"Indiana",18.5,18
2017-10-31,"North Carolina",18,16
2017-10-31,"Ohio",17,18
2017-11-01,"New York",56,62
2017-11-01,"Florida",26,17
2017-11-01,"Florida",24,44
2017-11-01,"New Jersey",21,19
2017-11-01,"Missouri",34,49
2017-11-01,"Pennsylvania",32,26
2017-11-01,"Illinois",41,22
2017-11-01,"Colorado",48,47
2017-11-01,"Michigan",75,30.5
2017-11-01,"Florida",19,18
2017-11-01,"California",53,38
2017-11-01,"Georgia",18,19
2017-11-01,"Utah",22,22.5
2017-11-01,"California",21,23
2017-11-01,"Florida",20,37
2017-11-02,"Georgia",63.5,70
2017-11-02,"Oklahoma",17,40
2017-11-02,"Washington",24,48.5
2017-11-02,"Indiana",18,20
2017-11-02,"Louisiana",3,28
2017-11-02,"Florida",34,26
2017-11-02,"Nevada",14,53
2017-11-02,"Minnesota",35,35
2017-11-02,"Missouri",36,42
2017-11-02,"Texas",6,29
2017-11-02,"Pennsylvania",37,49
2017-11-02,"Arkansas",28,34
2017-11-02,"Oklahoma",42,60
2017-11-02,"Arkansas",81,20
2017-11-02,"Nevada",26,22
2017-11-02,"Washington",35,27
2017-11-02,"Connecticut",16,18
2017-11-02,"Mississippi",30,33
2017-11-03,"Washington",27,27
2017-11-03,"North Carolina",42,24
2017-11-03,"Pennsylvania",37,31
2017-11-03,"Nevada",24,25
2017-11-03,"Texas",36,46
2017-11-03,"Ohio",16,15
2017-11-03,"North Carolina",64,56
2017-11-03,"Maryland",38,19
2017-11-03,"Colorado",37,36.5
2017-11-03,"Florida",19,18
2017-11-03,"Arizona",63,58
2017-11-03,"Michigan",15,21
2017-11-03,"New York",37,30
2017-11-03,"New York",60,32
2017-11-03,"Florida",27,28
2017-11-03,"Texas",15,39
2017-11-03,"Mississippi",31,46
2017-11-03,"New York",23,18
2017-11-03,"South Carolina",23,29.5
2017-11-03,"Maryland",44,28
2017-11-03,"North Carolina",30,20
2017-11-03,"Texas",27,28
2017-11-03,"Tennessee",21,24
2017-11-04,"North Carolina",16,27
2017-11-04,"Idaho",23,26.25
2017-11-04,"Texas",22,33
2017-11-04,"Georgia",26,22
2017-11-04,"Indiana",29,46
2017-11-04,"California",34,64
2017-11-04,"Texas",3,22
2017-11-04,"Ohio",18,17
2017-11-04,"Ohio",17.3333333333333,33
2017-11-04,"South Dakota",18,18.3333333333333
2017-11-04,"North Carolina",18,16
2017-11-04,"Louisiana",18,17
2017-11-04,"Louisiana",38,26
2017-11-04,"Virginia",32,32
2017-11-04,"Kansas",21,22
2017-11-04,"North Carolina",41,40
2017-11-05,"Ohio",40,21
2017-11-05,"Pennsylvania",28,54
2017-11-05,"Texas",12.5,26
2017-11-05,"Georgia",20,20
2017-11-05,"Oklahoma",26,17
2017-11-05,"Ohio",28.5,27
2017-11-05,"Arkansas",25,17
2017-11-05,"Kentucky",30,14.5
2017-11-05,"Missouri",27,23
2017-11-05,"Illinois",23,19
2017-11-05,"California",26,29
2017-11-05,"Missouri",35,26
2017-11-05,"Oregon",17,44
2017-11-05,"Colorado",28,19
2017-11-05,"Wisconsin",21.5,24.6666666666667
2017-11-05,"Texas",26,24
2017-11-05,"Virginia",21,21
2017-11-05,"Louisiana",19,23
2017-11-05,"Kansas",19,16
2017-11-05,"California",56,64
2017-11-05,"Florida",25,20
2017-11-05,"Indiana",33,26.5
2017-11-05,"Utah",30,28
2017-11-05,"Louisiana",42,56
2017-11-05,"Minnesota",59,56
2017-11-05,"North Carolina",20,31
2017-11-05,"Alabama",38,49
2017-11-06,"Indiana",36,29
2017-11-06,"Georgia",19.5,20
2017-11-06,"Minnesota",26,32
2017-11-06,"Indiana",26,24
2017-11-06,"South Carolina",43,41
2017-11-06,"Florida",19,20
2017-11-06,"North Carolina",27,32
2017-11-06,"Louisiana",15,14
2017-11-06,"Tennessee",45,23
2017-11-06,"Maine",52,31
2017-11-06,"California",18.5,18
2017-11-06,"Florida",56,17
2017-11-06,"South Carolina",32,26
2017-11-06,"Alabama",30,33
2017-11-06,"Alabama",26,48
2017-11-06,"Texas",27,15
2017-11-06,"Ohio",17,20
2017-11-07,"Utah",20,20
2017-11-07,"Kentucky",44,60
2017-11-07,"Kentucky",16,22.4
2017-11-07,"Georgia",18,22
2017-11-07,"Georgia",12,19
2017-11-07,"Oregon",21,22.5
2017-11-07,"Indiana",30,25
2017-11-07,"North Carolina",17,17
2017-11-07,"Louisiana",24,31
2017-11-07,"California",67,18
2017-11-07,"New York",18.5,25
2017-11-07,"Pennsylvania",17,23
2017-11-07,"New York",18.5,25
2017-11-07,"Michigan",38,26
2017-11-07,"Indiana",22,24
2017-11-07,"Oregon",30.3333333333333,16
2017-11-07,"Georgia",21,25
2017-11-07,"Pennsylvania",39,22
2017-11-07,"District of Columbia",18,17
2017-11-08,"District of Columbia",22,23
2017-11-08,"Florida",16,18
2017-11-08,"Florida",75,21
2017-11-08,"Virginia",39,25
2017-11-08,"Missouri",40,34
2017-11-08,"North Carolina",31,49
2017-11-08,"Texas",31,31
2017-11-08,"Florida",33,40
2017-11-08,"Louisiana",38,34
2017-11-08,"Arkansas",29,20
2017-11-08,"Arizona",29,38.5
2017-11-08,"Texas",28,46
2017-11-08,"Texas",67,34
2017-11-08,"Pennsylvania",19,21
2017-11-08,"New Jersey",28,24
2017-11-08,"Arizona",37,49
2017-11-08,"Oregon",15,23
2017-11-09,"Arkansas",15,19
2017-11-09,"Michigan",49,78
2017-11-09,"Tennessee",74,16
2017-11-09,"Washington",24,34
2017-11-09,"Arkansas",37,21.5
2017-11-09,"Texas",17,20.3333333333333
2017-11-09,"Utah",21,45
2017-11-09,"Tennessee",20,20
2017-11-09,"District of Columbia",17,18
2017-11-09,"South Carolina",30,34
2017-11-09,"Arkansas",27,27.5
2017-11-09,"Texas",37,24
2017-11-09,"Tennessee",20,22
2017-11-09,"Florida",44,28
2017-11-09,"Ohio",46,45
2017-11-09,"North Carolina",53,25
2017-11-09,"Oregon",16,38
2017-11-09,"Arkansas",29,20
2017-11-09,"Pennsylvania",20,22
2017-11-10,"Texas",24,22
2017-11-10,"California",20,23
2017-11-10,"Washington",27,16
2017-11-10,"Pennsylvania",26,16
2017-11-10,"Tennessee",1,3
2017-11-10,"Nevada",49,30
2017-11-10,"Louisiana",29,33
2017-11-10,"Colorado",53,36
2017-11-10,"California",9.66666666666667,24
2017-11-10,"Washington",21,20
2017-11-10,"Colorado",30,24
2017-11-10,"Arizona",14,39
2017-11-10,"Kentucky",21,17.5
2017-11-10,"Nevada",49,28
2017-11-10,"Michigan",43,28
2017-11-10,"Minnesota",42,34
2017-11-10,"Massachusetts",67,40
2017-11-10,"Pennsylvania",18,19
2017-11-10,"Oregon",30,29
2017-11-10,"Florida",37,27
2017-11-10,"Oregon",37,21
2017-11-10,"Oregon",2,7
2017-11-10,"North Dakota",40,19
2017-11-11,"North Carolina",25,59
2017-11-11,"Texas",16,30
2017-11-11,"Vermont",19,20
2017-11-11,"Michigan",27,27
2017-11-11,"Georgia",27.5,29
2017-11-11,"Idaho",43,15
2017-11-11,"Missouri",23,20
2017-11-11,"Oregon",39,17
2017-11-11,"Florida",41,32
2017-11-11,"West Virginia",60,32
2017-11-11,"Mississippi",14,15
2017-11-11,"Louisiana",25,24
2017-11-11,"South Carolina",62,35
2017-11-11,"Florida",26,29
2017-11-11,"California",32,36
2017-11-11,"California",23,24
2017-11-11,"Georgia",20,20
2017-11-11,"Missouri",52,26.5
2017-11-11,"California",25,30
2017-11-11,"Illinois",23,18
2017-11-11,"Maryland",22,17
2017-11-11,"Michigan",32,34
2017-11-12,"Colorado",22,15
2017-11-12,"Mississippi",22,31
2017-11-12,"Minnesota",25,31
2017-11-12,"Pennsylvania",29,27
2017-11-12,"New Jersey",24,21
2017-11-12,"North Carolina",20,17
2017-11-12,"North Carolina",26,21.3333333333333
2017-11-12,"Ohio",27,27
2017-11-12,"Alabama",27,46
2017-11-12,"Pennsylvania",25,22
2017-11-12,"Florida",18,18
2017-11-12,"Missouri",26,21
2017-11-12,"Michigan",17,19
2017-11-12,"New York",17,23
2017-11-12,"Pennsylvania",30.5,27
2017-11-12,"Arizona",30,50
2017-11-12,"Alabama",56,27
2017-11-12,"Kansas",34,17
2017-11-12,"Pennsylvania",35,25
2017-11-12,"Ohio",59,50
2017-11-12,"Indiana",47,41
2017-11-12,"North Carolina",22,20
2017-11-12,"Oregon",36,24.5
2017-11-12,"Georgia",11.5,27
2017-11-12,"Idaho",16,16
2017-11-12,"Colorado",35,46
2017-11-12,"Louisiana",39,39
2017-11-12,"Vermont",61,59
2017-11-12,"Texas",26,39
2017-11-13,"Illinois",43,24.6666666666667
2017-11-13,"Georgia",24,19.3333333333333
2017-11-13,"Idaho",23,30
2017-11-13,"Virginia",46,62
2017-11-13,"New Jersey",23,27
2017-11-13,"Ohio",22,27
2017-11-13,"Oregon",57,57
2017-11-13,"Oklahoma",21,34
2017-11-13,"Georgia",24.5,19
2017-11-13,"Minnesota",3,28
2017-11-13,"Maryland",49,45
2017-11-13,"North Carolina",15,16
2017-11-13,"Oklahoma",19,26
2017-11-13,"Alabama",56,40
2017-11-13,"North Carolina",26,24
2017-11-13,"Illinois",24,32
2017-11-13,"North Carolina",20,17
2017-11-13,"California",20,22.5
2017-11-13,"Missouri",10,40
2017-11-13,"Iowa",20,26
2017-11-13,"Wisconsin",19,17
2017-11-13,"North Carolina",21,23
2017-11-13,"South Carolina",18,24
2017-11-13,"California",40,29
2017-11-14,"New York",53,29
2017-11-14,"Kentucky",19,20
2017-11-14,"Florida",24,23
2017-11-14,"Florida",39,50
2017-11-14,"Texas",36,39
2017-11-14,"Arkansas",54,55
2017-11-14,"Arkansas",20,25
2017-11-14,"Wyoming",35,21
2017-11-14,"California",30,35
2017-11-14,"Maryland",41,26.6666666666667
2017-11-14,"Florida",60,24
2017-11-14,"Ohio",21,35
2017-11-14,"Pennsylvania",21,43
2017-11-14,"Arizona",49,81
2017-11-14,"North Carolina",22,20.3333333333333
2017-11-14,"Utah",45,35
2017-11-14,"Massachusetts",18,22.5
2017-11-14,"Connecticut",27,33
2017-11-15,"Kansas",51,37
2017-11-15,"Louisiana",30,20
2017-11-15,"Florida",72,65
2017-11-15,"Virginia",21,21
2017-11-15,"Wisconsin",29,24
2017-11-15,"Texas",31,27
2017-11-15,"New York",22,21
2017-11-15,"Idaho",5,3
2017-11-15,"Texas",38,31.5
2017-11-15,"Indiana",43,21
2017-11-16,"Massachusetts",28,17
2017-11-16,"North Carolina",20,19
2017-11-16,"West Virginia",25,25
